"","country","iso3c","date","first_doses","second_doses","third_doses"
"1","United Kingdom","GBR","2020-12-08",3842.9781512605,657.813445378151,0
"2","United Kingdom","GBR","2020-12-09",7685.95630252101,1315.6268907563,0
"3","United Kingdom","GBR","2020-12-10",11528.9344537815,1973.44033613445,0
"4","United Kingdom","GBR","2020-12-11",15371.912605042,2631.25378151261,0
"5","United Kingdom","GBR","2020-12-12",19214.8907563025,3289.06722689076,0
"6","United Kingdom","GBR","2020-12-13",23057.868907563,3946.88067226891,0
"7","United Kingdom","GBR","2020-12-14",26900.8470588235,4604.69411764706,0
"8","United Kingdom","GBR","2020-12-15",30743.825210084,5262.50756302521,0
"9","United Kingdom","GBR","2020-12-16",34586.8033613445,5920.32100840336,0
"10","United Kingdom","GBR","2020-12-17",38429.781512605,6578.13445378151,0
"11","United Kingdom","GBR","2020-12-18",42272.7596638655,7235.94789915966,0
"12","United Kingdom","GBR","2020-12-19",46115.737815126,7893.76134453782,0
"13","United Kingdom","GBR","2020-12-20",49958.7159663866,8551.57478991597,0
"14","United Kingdom","GBR","2020-12-21",53801.6941176471,9209.38823529412,0
"15","United Kingdom","GBR","2020-12-22",57644.6722689076,9867.20168067227,0
"16","United Kingdom","GBR","2020-12-23",61487.6504201681,10525.0151260504,0
"17","United Kingdom","GBR","2020-12-24",65330.6285714286,11182.8285714286,0
"18","United Kingdom","GBR","2020-12-25",69173.6067226891,11840.6420168067,0
"19","United Kingdom","GBR","2020-12-26",73016.5848739496,12498.4554621849,0
"20","United Kingdom","GBR","2020-12-27",76859.5630252101,13156.268907563,0
"21","United Kingdom","GBR","2020-12-28",80702.5411764706,13814.0823529412,0
"22","United Kingdom","GBR","2020-12-29",84545.5193277311,14471.8957983193,0
"23","United Kingdom","GBR","2020-12-30",88388.4974789916,15129.7092436975,0
"24","United Kingdom","GBR","2020-12-31",92231.4756302521,15787.5226890756,0
"25","United Kingdom","GBR","2021-01-01",96074.4537815126,16445.3361344538,0
"26","United Kingdom","GBR","2021-01-02",99917.4319327731,17103.1495798319,0
"27","United Kingdom","GBR","2021-01-03",103760.410084034,17760.9630252101,0
"28","United Kingdom","GBR","2021-01-04",107603.388235294,18418.7764705882,0
"29","United Kingdom","GBR","2021-01-05",111446.366386555,19076.5899159664,0
"30","United Kingdom","GBR","2021-01-06",115289.344537815,19734.4033613445,0
"31","United Kingdom","GBR","2021-01-07",119132.322689076,20392.2168067227,0
"32","United Kingdom","GBR","2021-01-08",122975.300840336,21050.0302521008,0
"33","United Kingdom","GBR","2021-01-09",126818.278991597,21707.843697479,0
"34","United Kingdom","GBR","2021-01-10",0,0,0
"35","United Kingdom","GBR","2021-01-10",130661.257142857,22365.6571428571,0
"36","United Kingdom","GBR","2021-01-11",145076,0,0
"37","United Kingdom","GBR","2021-01-12",176368,0,0
"38","United Kingdom","GBR","2021-01-13",210560,11208.6,0
"39","United Kingdom","GBR","2021-01-14",237094,7579,0
"40","United Kingdom","GBR","2021-01-15",257938,4813.79999999999,0
"41","United Kingdom","GBR","2021-01-16",264304,3777.79999999999,0
"42","United Kingdom","GBR","2021-01-17",253704,3478.20000000001,0
"43","United Kingdom","GBR","2021-01-18",262133,3318.79999999999,0
"44","United Kingdom","GBR","2021-01-19",281490,3346.79999999999,0
"45","United Kingdom","GBR","2021-01-20",293571,3263.20000000001,0
"46","United Kingdom","GBR","2021-01-21",306880,2558.79999999999,0
"47","United Kingdom","GBR","2021-01-22",326441,1970.60000000003,0
"48","United Kingdom","GBR","2021-01-23",354418,1682,0
"49","United Kingdom","GBR","2021-01-24",358724,1472,0
"50","United Kingdom","GBR","2021-01-25",369536,1573.59999999998,0
"51","United Kingdom","GBR","2021-01-26",364950,1718.79999999999,0
"52","United Kingdom","GBR","2021-01-27",357645,1990.79999999999,0
"53","United Kingdom","GBR","2021-01-28",358297,3721.40000000002,0
"54","United Kingdom","GBR","2021-01-29",359656,4010.59999999998,0
"55","United Kingdom","GBR","2021-01-30",374858,4062.20000000001,0
"56","United Kingdom","GBR","2021-01-31",388971,4141.60000000003,0
"57","United Kingdom","GBR","2021-02-01",399055,4305,0
"58","United Kingdom","GBR","2021-02-02",408155,2988,0
"59","United Kingdom","GBR","2021-02-03",430532,3169.59999999998,0
"60","United Kingdom","GBR","2021-02-04",439980,2984.59999999998,0
"61","United Kingdom","GBR","2021-02-05",440896,2723.80000000005,0
"62","United Kingdom","GBR","2021-02-06",433956,2887,0
"63","United Kingdom","GBR","2021-02-07",428234,2712,0
"64","United Kingdom","GBR","2021-02-08",428539,2878,0
"65","United Kingdom","GBR","2021-02-09",433832,3675,0
"66","United Kingdom","GBR","2021-02-10",431232,4457.59999999998,0
"67","United Kingdom","GBR","2021-02-11",434454,4264.59999999998,0
"68","United Kingdom","GBR","2021-02-12",441660,4015.40000000002,0
"69","United Kingdom","GBR","2021-02-13",435310,4343.59999999998,0
"70","United Kingdom","GBR","2021-02-14",429449,5696.59999999998,0
"71","United Kingdom","GBR","2021-02-15",418517,7771,0
"72","United Kingdom","GBR","2021-02-16",411811,10375.2000000001,0
"73","United Kingdom","GBR","2021-02-17",416282,13051,0
"74","United Kingdom","GBR","2021-02-18",409045,13796.6,0
"75","United Kingdom","GBR","2021-02-19",384374,13149.6,0
"76","United Kingdom","GBR","2021-02-20",359990,13812.8,0
"77","United Kingdom","GBR","2021-02-21",346241,15902.7999999999,0
"78","United Kingdom","GBR","2021-02-22",334296,19166.6000000001,0
"79","United Kingdom","GBR","2021-02-23",328843,24177.7999999999,0
"80","United Kingdom","GBR","2021-02-24",324108,28897,0
"81","United Kingdom","GBR","2021-02-25",328860,30668.8,0
"82","United Kingdom","GBR","2021-02-26",347801,29342.2,0
"83","United Kingdom","GBR","2021-02-27",358204,28676,0
"84","United Kingdom","GBR","2021-02-28",364516,31875,0
"85","United Kingdom","GBR","2021-03-01",366063,39010.4,0
"86","United Kingdom","GBR","2021-03-02",351535,47587.2,0
"87","United Kingdom","GBR","2021-03-03",327248,55004.8,0
"88","United Kingdom","GBR","2021-03-04",311609,55660.8,0
"89","United Kingdom","GBR","2021-03-05",302033,49446.2,0
"90","United Kingdom","GBR","2021-03-06",303366,43513.8,0
"91","United Kingdom","GBR","2021-03-07",300258,44057,0
"92","United Kingdom","GBR","2021-03-08",301987,52135,0
"93","United Kingdom","GBR","2021-03-09",300888,64535.2,0
"94","United Kingdom","GBR","2021-03-10",295878,78022.2,0
"95","United Kingdom","GBR","2021-03-11",279387,80695.6000000001,0
"96","United Kingdom","GBR","2021-03-12",269689,71185.3999999999,0
"97","United Kingdom","GBR","2021-03-13",283300,62426.2,0
"98","United Kingdom","GBR","2021-03-14",296567,62873.4000000001,0
"99","United Kingdom","GBR","2021-03-15",321054,69260,0
"100","United Kingdom","GBR","2021-03-16",351914,85232.2,0
"101","United Kingdom","GBR","2021-03-17",383108,105303,0
"102","United Kingdom","GBR","2021-03-18",421315,113025.2,0
"103","United Kingdom","GBR","2021-03-19",456366,104387.8,0
"104","United Kingdom","GBR","2021-03-20",490680,96926,0
"105","United Kingdom","GBR","2021-03-21",506394,104353.8,0
"106","United Kingdom","GBR","2021-03-22",498281,127737.2,0
"107","United Kingdom","GBR","2021-03-23",482900,156218.2,0
"108","United Kingdom","GBR","2021-03-24",465102,202426.6,0
"109","United Kingdom","GBR","2021-03-25",436057,233738.8,0
"110","United Kingdom","GBR","2021-03-26",406968,229426.6,0
"111","United Kingdom","GBR","2021-03-27",360109,214544.2,0
"112","United Kingdom","GBR","2021-03-28",349615,223204.2,0
"113","United Kingdom","GBR","2021-03-29",336317,243988.2,0
"114","United Kingdom","GBR","2021-03-30",322070,285299.2,0
"115","United Kingdom","GBR","2021-03-31",308037,305106.6,0
"116","United Kingdom","GBR","2021-04-01",286019,307243.2,0
"117","United Kingdom","GBR","2021-04-02",242607,261248.4,0
"118","United Kingdom","GBR","2021-04-03",197405,196651.6,0
"119","United Kingdom","GBR","2021-04-04",162334,144927,0
"120","United Kingdom","GBR","2021-04-05",134325,177280,0
"121","United Kingdom","GBR","2021-04-06",114226,231351.2,0
"122","United Kingdom","GBR","2021-04-07",94240,311836.8,0
"123","United Kingdom","GBR","2021-04-08",83586,393964.8,0
"124","United Kingdom","GBR","2021-04-09",83509,394539.2,0
"125","United Kingdom","GBR","2021-04-10",83969,353098.2,0
"126","United Kingdom","GBR","2021-04-11",86993,325781.4,0
"127","United Kingdom","GBR","2021-04-12",89731,304510.8,0
"128","United Kingdom","GBR","2021-04-13",88430,293001.399999999,0
"129","United Kingdom","GBR","2021-04-14",91045,355001.200000001,0
"130","United Kingdom","GBR","2021-04-15",95836,414690,0
"131","United Kingdom","GBR","2021-04-16",99933,396391.6,0
"132","United Kingdom","GBR","2021-04-17",103981,382385.199999999,0
"133","United Kingdom","GBR","2021-04-18",105982,368854,0
"134","United Kingdom","GBR","2021-04-19",111663,352278,0
"135","United Kingdom","GBR","2021-04-20",116163,338565,0
"136","United Kingdom","GBR","2021-04-21",116173,387329.4,0
"137","United Kingdom","GBR","2021-04-22",116345,442106.4,0
"138","United Kingdom","GBR","2021-04-23",116378,424261.199999999,0
"139","United Kingdom","GBR","2021-04-24",117710,401842,0
"140","United Kingdom","GBR","2021-04-25",117205,391481,0
"141","United Kingdom","GBR","2021-04-26",115923,391055,0
"142","United Kingdom","GBR","2021-04-27",117167,379841.200000001,0
"143","United Kingdom","GBR","2021-04-28",119485,412038,0
"144","United Kingdom","GBR","2021-04-29",118283,425561.199999999,0
"145","United Kingdom","GBR","2021-04-30",119683,384286.4,0
"146","United Kingdom","GBR","2021-05-01",118884,317209.199999999,0
"147","United Kingdom","GBR","2021-05-02",120346,270393,0
"148","United Kingdom","GBR","2021-05-03",117761,266881.200000001,0
"149","United Kingdom","GBR","2021-05-04",119309,287020.6,0
"150","United Kingdom","GBR","2021-05-05",120018,345606.799999999,0
"151","United Kingdom","GBR","2021-05-06",121861,407874.4,0
"152","United Kingdom","GBR","2021-05-07",120062,393811.4,0
"153","United Kingdom","GBR","2021-05-08",123756,359333.199999999,0
"154","United Kingdom","GBR","2021-05-09",125284,334762.400000002,0
"155","United Kingdom","GBR","2021-05-10",131349,332085.399999999,0
"156","United Kingdom","GBR","2021-05-11",132484,329926.199999999,0
"157","United Kingdom","GBR","2021-05-12",138929,371172.400000002,0
"158","United Kingdom","GBR","2021-05-13",149473,403054.599999998,0
"159","United Kingdom","GBR","2021-05-14",161912,369774.199999999,0
"160","United Kingdom","GBR","2021-05-15",171669,331096.600000001,0
"161","United Kingdom","GBR","2021-05-16",176054,310288.600000001,0
"162","United Kingdom","GBR","2021-05-17",174865,305411.799999997,0
"163","United Kingdom","GBR","2021-05-18",180435,311225,0
"164","United Kingdom","GBR","2021-05-19",191956,359812.600000001,0
"165","United Kingdom","GBR","2021-05-20",200380,419393,0
"166","United Kingdom","GBR","2021-05-21",200321,405020.600000001,0
"167","United Kingdom","GBR","2021-05-22",195761,397808,0
"168","United Kingdom","GBR","2021-05-23",195052,391343,0
"169","United Kingdom","GBR","2021-05-24",197287,391498,0
"170","United Kingdom","GBR","2021-05-25",199008,366927,0
"171","United Kingdom","GBR","2021-05-26",194903,403689.399999999,0
"172","United Kingdom","GBR","2021-05-27",193227,420868,0
"173","United Kingdom","GBR","2021-05-28",191053,384535,0
"174","United Kingdom","GBR","2021-05-29",187927,338152.600000001,0
"175","United Kingdom","GBR","2021-05-30",187717,319046.399999999,0
"176","United Kingdom","GBR","2021-05-31",183534,301660,0
"177","United Kingdom","GBR","2021-06-01",172443,293418.600000001,0
"178","United Kingdom","GBR","2021-06-02",163392,329760.399999999,0
"179","United Kingdom","GBR","2021-06-03",154071,385326.800000001,0
"180","United Kingdom","GBR","2021-06-04",150568,369602,0
"181","United Kingdom","GBR","2021-06-05",153438,361011.800000001,0
"182","United Kingdom","GBR","2021-06-06",153789,348180,0
"183","United Kingdom","GBR","2021-06-07",156623,333825.399999999,0
"184","United Kingdom","GBR","2021-06-08",160665,300757.399999999,0
"185","United Kingdom","GBR","2021-06-09",161207,310207.600000001,0
"186","United Kingdom","GBR","2021-06-10",162684,313059.199999999,0
"187","United Kingdom","GBR","2021-06-11",166771,286587,0
"188","United Kingdom","GBR","2021-06-12",173996,270521,0
"189","United Kingdom","GBR","2021-06-13",176836,255046.600000001,0
"190","United Kingdom","GBR","2021-06-14",179648,240575,0
"191","United Kingdom","GBR","2021-06-15",187253,221161.800000001,0
"192","United Kingdom","GBR","2021-06-16",189968,226073,0
"193","United Kingdom","GBR","2021-06-17",196021,226160,0
"194","United Kingdom","GBR","2021-06-18",198108,201908.399999999,0
"195","United Kingdom","GBR","2021-06-19",201830,162806.600000001,0
"196","United Kingdom","GBR","2021-06-20",204191,168329.599999998,0
"197","United Kingdom","GBR","2021-06-21",188255,160791.800000001,0
"198","United Kingdom","GBR","2021-06-22",203942,149081.800000001,0
"199","United Kingdom","GBR","2021-06-23",205668,162154.199999999,0
"200","United Kingdom","GBR","2021-06-24",202461,194190.199999999,0
"201","United Kingdom","GBR","2021-06-25",199512,168726.199999999,0
"202","United Kingdom","GBR","2021-06-26",192969,162731.800000001,0
"203","United Kingdom","GBR","2021-06-27",189535,157306.800000001,0
"204","United Kingdom","GBR","2021-06-28",204704,157502.600000001,0
"205","United Kingdom","GBR","2021-06-29",181583,156214.799999997,0
"206","United Kingdom","GBR","2021-06-30",172093,166999.400000002,0
"207","United Kingdom","GBR","2021-07-01",162235,178638,0
"208","United Kingdom","GBR","2021-07-02",150964,170782.399999999,0
"209","United Kingdom","GBR","2021-07-03",137100,165195.400000002,0
"210","United Kingdom","GBR","2021-07-04",128173,157207.399999999,0
"211","United Kingdom","GBR","2021-07-05",120987,156007.200000003,0
"212","United Kingdom","GBR","2021-07-06",113533,151858.799999997,0
"213","United Kingdom","GBR","2021-07-07",105781,165340.600000001,0
"214","United Kingdom","GBR","2021-07-08",97767,178067,0
"215","United Kingdom","GBR","2021-07-09",92979,168965.799999997,0
"216","United Kingdom","GBR","2021-07-10",86746,159742.399999999,0
"217","United Kingdom","GBR","2021-07-11",81715,156304.200000003,0
"218","United Kingdom","GBR","2021-07-12",78477,157672.600000001,0
"219","United Kingdom","GBR","2021-07-13",74657,155762,0
"220","United Kingdom","GBR","2021-07-14",70860,174700.799999997,0
"221","United Kingdom","GBR","2021-07-15",65896,194671.600000001,0
"222","United Kingdom","GBR","2021-07-16",62954,188792,0
"223","United Kingdom","GBR","2021-07-17",59162,180371.799999997,0
"224","United Kingdom","GBR","2021-07-18",55760,172249,0
"225","United Kingdom","GBR","2021-07-19",53099,168453.800000004,0
"226","United Kingdom","GBR","2021-07-20",50236,161070.399999999,0
"227","United Kingdom","GBR","2021-07-21",48054,173163,0
"228","United Kingdom","GBR","2021-07-22",45534,185228.200000003,0
"229","United Kingdom","GBR","2021-07-23",41746,176563.599999994,0
"230","United Kingdom","GBR","2021-07-24",38401,169683.200000003,0
"231","United Kingdom","GBR","2021-07-25",39310,162353.799999997,0
"232","United Kingdom","GBR","2021-07-26",38503,158720.200000003,0
"233","United Kingdom","GBR","2021-07-27",37984,153926.600000001,0
"234","United Kingdom","GBR","2021-07-28",37805,164554.600000001,0
"235","United Kingdom","GBR","2021-07-29",37564,177170.199999996,0
"236","United Kingdom","GBR","2021-07-30",36672,170449,0
"237","United Kingdom","GBR","2021-07-31",35960,161452.800000004,0
"238","United Kingdom","GBR","2021-08-01",35486,154021.399999999,0
"239","United Kingdom","GBR","2021-08-02",34925,152936,0
"240","United Kingdom","GBR","2021-08-03",34052,145071.600000001,0
"241","United Kingdom","GBR","2021-08-04",32550,155134,0
"242","United Kingdom","GBR","2021-08-05",31571,172612.199999996,0
"243","United Kingdom","GBR","2021-08-06",31607,168474,0
"244","United Kingdom","GBR","2021-08-07",31488,162745.800000004,0
"245","United Kingdom","GBR","2021-08-08",31718,158436,0
"246","United Kingdom","GBR","2021-08-09",32598,159517,0
"247","United Kingdom","GBR","2021-08-10",33772,155312.199999996,0
"248","United Kingdom","GBR","2021-08-11",34948,165215.200000003,0
"249","United Kingdom","GBR","2021-08-12",36217,177726.399999999,0
"250","United Kingdom","GBR","2021-08-13",36719,172774.399999999,0
"251","United Kingdom","GBR","2021-08-14",37950,165700.200000003,0
"252","United Kingdom","GBR","2021-08-15",39152,156363.399999999,0
"253","United Kingdom","GBR","2021-08-16",39647,155891,0
"254","United Kingdom","GBR","2021-08-17",40549,150986,0
"255","United Kingdom","GBR","2021-08-18",41365,159187.799999997,0
"256","United Kingdom","GBR","2021-08-19",43022,170486,0
"257","United Kingdom","GBR","2021-08-20",45935,164581.400000006,0
"258","United Kingdom","GBR","2021-08-21",49707,156993.399999999,0
"259","United Kingdom","GBR","2021-08-22",51006,148116.799999997,0
"260","United Kingdom","GBR","2021-08-23",52532,146979.399999999,0
"261","United Kingdom","GBR","2021-08-24",54187,136990.400000006,0
"262","United Kingdom","GBR","2021-08-25",57157,140011.199999996,0
"263","United Kingdom","GBR","2021-08-26",57038,140492.200000003,0
"264","United Kingdom","GBR","2021-08-27",54759,130245,0
"265","United Kingdom","GBR","2021-08-28",50511,111233.600000001,0
"266","United Kingdom","GBR","2021-08-29",48232,106126.799999997,0
"267","United Kingdom","GBR","2021-08-30",44410,102512.600000001,0
"268","United Kingdom","GBR","2021-08-31",42194,99650,0
"269","United Kingdom","GBR","2021-09-01",38767,105880,0
"270","United Kingdom","GBR","2021-09-02",36604,118261,0
"271","United Kingdom","GBR","2021-09-03",35223,109019.199999996,0
"272","United Kingdom","GBR","2021-09-04",34906,102345.200000003,0
"273","United Kingdom","GBR","2021-09-05",34535,95639.799999997,0
"274","United Kingdom","GBR","2021-09-06",34972,91113.8000000045,0
"275","United Kingdom","GBR","2021-09-07",33075,84743.6000000015,0
"276","United Kingdom","GBR","2021-09-08",30367,88467.1999999955,0
"277","United Kingdom","GBR","2021-09-09",28335,92076,0
"278","United Kingdom","GBR","2021-09-10",27020,85429.3999999985,0
"279","United Kingdom","GBR","2021-09-11",25143,79968,0
"280","United Kingdom","GBR","2021-09-12",24166,73972.6000000015,0
"281","United Kingdom","GBR","2021-09-13",23698,68268.3999999985,0
"282","United Kingdom","GBR","2021-09-14",22416,61451.200000003,0
"283","United Kingdom","GBR","2021-09-15",22312,63005,0
"284","United Kingdom","GBR","2021-09-16",21923,65373.799999997,0
"285","United Kingdom","GBR","2021-09-17",21167,59060.200000003,0
"286","United Kingdom","GBR","2021-09-18",20922,55670.6000000015,0
"287","United Kingdom","GBR","2021-09-19",20763,51557.1999999955,0
"288","United Kingdom","GBR","2021-09-20",20866,48289.8000000045,0
"289","United Kingdom","GBR","2021-09-21",21258,42708,0
"290","United Kingdom","GBR","2021-09-22",21011,44628.3999999985,0
"291","United Kingdom","GBR","2021-09-23",21302,44783.6000000015,0
"292","United Kingdom","GBR","2021-09-24",22279,41210.1999999955,0
"293","United Kingdom","GBR","2021-09-25",22007,39036.200000003,0
"294","United Kingdom","GBR","2021-09-26",22313,36825,0
"295","United Kingdom","GBR","2021-09-27",22995,34691.799999997,0
"296","United Kingdom","GBR","2021-09-28",24633,32160,173640.4
"297","United Kingdom","GBR","2021-09-29",25899,33910,204422.8
"298","United Kingdom","GBR","2021-09-30",27226,34152.8000000045,243315
"299","United Kingdom","GBR","2021-10-01",28735,31752.799999997,261218.6
"300","United Kingdom","GBR","2021-10-02",29702,30801.6000000015,285994
"301","United Kingdom","GBR","2021-10-03",30865,29624.200000003,143573.6
"302","United Kingdom","GBR","2021-10-04",32686,28481.599999994,145210.6
"303","United Kingdom","GBR","2021-10-05",34043,27334.6000000015,141844.2
"304","United Kingdom","GBR","2021-10-06",34227,28841.8000000045,158726.2
"305","United Kingdom","GBR","2021-10-07",34035,29669.799999997,184112.6
"306","United Kingdom","GBR","2021-10-08",33107,27845.6000000015,171587.8
"307","United Kingdom","GBR","2021-10-09",33154,26856.799999997,164075.6
"308","United Kingdom","GBR","2021-10-10",32866,26514.8000000045,161213.4
"309","United Kingdom","GBR","2021-10-11",31652,26597.3999999985,218792.4
"310","United Kingdom","GBR","2021-10-12",31009,25500.1999999955,216434
"311","United Kingdom","GBR","2021-10-13",31851,27496.400000006,241916.4
"312","United Kingdom","GBR","2021-10-14",33346,29466.599999994,278249.2
"313","United Kingdom","GBR","2021-10-15",34643,27530.400000006,269192
"314","United Kingdom","GBR","2021-10-16",34300,26350,212468.4
"315","United Kingdom","GBR","2021-10-17",33690,27305.1999999955,211080
"316","United Kingdom","GBR","2021-10-18",35190,26691.8000000045,218321.2
"317","United Kingdom","GBR","2021-10-19",36055,25360.799999997,279519.6
"318","United Kingdom","GBR","2021-10-20",37535,27141.799999997,315650.2
"319","United Kingdom","GBR","2021-10-21",38284,28474.6000000015,354095
"320","United Kingdom","GBR","2021-10-22",39067,25537.6000000015,341781
"321","United Kingdom","GBR","2021-10-23",40652,24553.799999997,339360.6
"322","United Kingdom","GBR","2021-10-24",41782,23794.400000006,269815.8
"323","United Kingdom","GBR","2021-10-25",41516,22875.799999997,267981.600000001
"324","United Kingdom","GBR","2021-10-26",41256,21571.799999997,253427
"325","United Kingdom","GBR","2021-10-27",40542,22411.200000003,276371.6
"326","United Kingdom","GBR","2021-10-28",39966,23202.200000003,301856
"327","United Kingdom","GBR","2021-10-29",39212,21285.799999997,281752.2
"328","United Kingdom","GBR","2021-10-30",38635,20813.200000003,272038
"329","United Kingdom","GBR","2021-10-31",38871,20253,271840.8
"330","United Kingdom","GBR","2021-11-01",38855,19390.1999999955,286762.000000001
"331","United Kingdom","GBR","2021-11-02",39652,18406.3999999985,279158.799999999
"332","United Kingdom","GBR","2021-11-03",39246,20243.200000003,310909.6
"333","United Kingdom","GBR","2021-11-04",39107,21300.3999999985,347297.4
"334","United Kingdom","GBR","2021-11-05",39468,20038,329940.4
"335","United Kingdom","GBR","2021-11-06",39567,20517.200000003,313489.199999999
"336","United Kingdom","GBR","2021-11-07",39344,20660.6000000015,314668.4
"337","United Kingdom","GBR","2021-11-08",38753,25687.1999999955,356575.4
"338","United Kingdom","GBR","2021-11-09",37778,25284.200000003,346196.800000001
"339","United Kingdom","GBR","2021-11-10",48913,26771.799999997,375774.6
"340","United Kingdom","GBR","2021-11-11",47864,27564.6000000015,412656
"341","United Kingdom","GBR","2021-11-12",46556,26734.3999999985,388067
"342","United Kingdom","GBR","2021-11-13",46096,20792.200000003,338935.799999999
"343","United Kingdom","GBR","2021-11-14",45681,20270,334249.4
"344","United Kingdom","GBR","2021-11-15",45465,20284.3999999985,339578.800000001
"345","United Kingdom","GBR","2021-11-16",44264,19549.3999999985,324593.199999999
"346","United Kingdom","GBR","2021-11-17",31965,20461.200000003,353900.200000001
"347","United Kingdom","GBR","2021-11-18",30893,21688.799999997,389196.6
"348","United Kingdom","GBR","2021-11-19",29857,20492.3999999985,367284.199999999
"349","United Kingdom","GBR","2021-11-20",28783,19771.8000000045,352033.200000001
"350","United Kingdom","GBR","2021-11-21",27853,20042.1999999955,347652.199999999
"351","United Kingdom","GBR","2021-11-22",26597,20408.6000000015,350664.6
"352","United Kingdom","GBR","2021-11-23",25939,20134.6000000015,337268
"353","United Kingdom","GBR","2021-11-24",24723,22089.200000003,363021.4
"354","United Kingdom","GBR","2021-11-25",23966,24959,394410.399999999
"355","United Kingdom","GBR","2021-11-26",22998,26447.599999994,378447
"356","United Kingdom","GBR","2021-11-27",22683,26978.200000003,366392
"357","United Kingdom","GBR","2021-11-28",23408,28845,365693.600000001
"358","United Kingdom","GBR","2021-11-29",23284,30583.200000003,373911.399999999
"359","United Kingdom","GBR","2021-11-30",23815,30205.1999999955,365071.200000003
"360","United Kingdom","GBR","2021-12-01",24022,30278.3999999985,385799.799999997
"361","United Kingdom","GBR","2021-12-02",24346,32619.6000000015,414988.800000001
"362","United Kingdom","GBR","2021-12-03",24767,31621.3999999985,394504
"363","United Kingdom","GBR","2021-12-04",25211,30152.6000000015,378766.800000001
"364","United Kingdom","GBR","2021-12-05",25277,29632.3999999985,372794.800000001
"365","United Kingdom","GBR","2021-12-06",24932,29557.6000000015,377928.199999999
"366","United Kingdom","GBR","2021-12-07",23929,28762.8000000045,378900.800000001
"367","United Kingdom","GBR","2021-12-08",23310,29722,406660
"368","United Kingdom","GBR","2021-12-09",23052,32516.3999999985,450877.599999998
"369","United Kingdom","GBR","2021-12-10",22880,32880.3999999985,452174
"370","United Kingdom","GBR","2021-12-11",22791,32874.3999999985,471989.400000002
"371","United Kingdom","GBR","2021-12-12",22986,33687.200000003,509435.800000001
"372","United Kingdom","GBR","2021-12-13",22942,35053.6000000015,572680.199999999
"373","United Kingdom","GBR","2021-12-14",24452,35756.1999999955,634890.800000001
"374","United Kingdom","GBR","2021-12-15",25361,38174.3999999985,725888.599999998
"375","United Kingdom","GBR","2021-12-16",26595,41472.6000000015,811265.400000002
"376","United Kingdom","GBR","2021-12-17",28142,41875.8000000045,849216.399999999
"377","United Kingdom","GBR","2021-12-18",29862,44304.599999994,879775.600000001
"378","United Kingdom","GBR","2021-12-19",31267,46622.200000003,901247.399999999
"379","United Kingdom","GBR","2021-12-20",34141,48795.799999997,898750.800000001
"380","United Kingdom","GBR","2021-12-21",34980,48425.400000006,831741.800000001
"381","United Kingdom","GBR","2021-12-22",36586,43238.1999999955,696322.399999999
"382","United Kingdom","GBR","2021-12-23",36576,33234,518822.600000001
"383","United Kingdom","GBR","2021-12-24",33416,22833.8000000045,329686.199999999
"384","United Kingdom","GBR","2021-12-25",28077,16944.1999999955,216375.599999998
"385","United Kingdom","GBR","2021-12-26",23617,14041.8000000045,160280.800000001
"386","United Kingdom","GBR","2021-12-27",20531,20001.3999999985,213465.600000001
"387","United Kingdom","GBR","2021-12-28",18232,28639.3999999985,290880.399999999
"388","United Kingdom","GBR","2021-12-29",17275,32636.6000000015,319695.800000001
"389","United Kingdom","GBR","2021-12-30",17384,28447,268773.200000003
"390","United Kingdom","GBR","2021-12-31",18043,25837.1999999955,226054
"391","United Kingdom","GBR","2022-01-01",18232,22943,167360.399999999
"392","United Kingdom","GBR","2022-01-02",19734,22299,132414.399999999
"393","United Kingdom","GBR","2022-01-03",19872,26217.8000000045,148498
"394","United Kingdom","GBR","2022-01-04",20016,32603.799999997,191094.799999997
"395","United Kingdom","GBR","2022-01-05",19505,36432.200000003,213100.600000001
"396","United Kingdom","GBR","2022-01-06",17986,40916.1999999955,231736.600000001
"397","United Kingdom","GBR","2022-01-07",19135,39010.8000000045,215470.799999997
"398","United Kingdom","GBR","2022-01-08",23336,36023.6000000015,195874.200000003
"399","United Kingdom","GBR","2022-01-09",24730,34844,177419.799999997
"400","United Kingdom","GBR","2022-01-10",24558,33786.599999994,158442.200000003
"401","United Kingdom","GBR","2022-01-11",23760,29883,133811
"402","United Kingdom","GBR","2022-01-12",22401,29847.400000006,127852.799999997
"403","United Kingdom","GBR","2022-01-13",22084,36111.799999997,119712.200000003
"404","United Kingdom","GBR","2022-01-14",21720,37777,104014.600000001
"405","United Kingdom","GBR","2022-01-15",21109,37009.3999999985,93341.6000000015
"406","United Kingdom","GBR","2022-01-16",20465,36456.8000000045,85989.3999999985
"407","United Kingdom","GBR","2022-01-17",20150,36199,77002.6000000015
"408","United Kingdom","GBR","2022-01-18",19973,31323.799999997,68284.799999997
"409","United Kingdom","GBR","2022-01-19",19605,30707.3999999985,70359.200000003
"410","United Kingdom","GBR","2022-01-20",19217,34960,70350.3999999985
"411","United Kingdom","GBR","2022-01-21",18739,35215.200000003,63877.6000000015
"412","United Kingdom","GBR","2022-01-22",17735,35203.1999999955,61699
"413","United Kingdom","GBR","2022-01-23",16959,34226,59366.799999997
"414","United Kingdom","GBR","2022-01-24",16995,33603,55966
"415","United Kingdom","GBR","2022-01-25",16410,30039.6000000015,51912.6000000015
